file_path	file_role	accession	assembly_code	annotation_code	sample_code	dataset_code	md5
/home/labuser/rdcheng/gd/manual_files/annotation.Nantehao.gff	annotation	Nantehao	ASM_Nantehao	ANN_Nantehao			
/home/labuser/rdcheng/gd/manual_files/annotation.Nanxiongzaoyouzhan.gff	annotation	Nanxiongzaoyouzhan	ASM_Nanxiongzaoyouzhan	ANN_Nanxiongzaoyouzhan			
/home/labuser/rdcheng/gd/manual_files/annotation.NH265.gff	annotation	NH265	ASM_NH265	ANN_NH265			
/home/labuser/rdcheng/gd/manual_files/annotation.NH266.gff	annotation	NH266	ASM_NH266	ANN_NH266			
/home/labuser/rdcheng/gd/manual_files/annotation.NH267.gff	annotation	NH267	ASM_NH267	ANN_NH267			
/home/labuser/rdcheng/gd/manual_files/annotation.NH268.gff	annotation	NH268	ASM_NH268	ANN_NH268			
/home/labuser/rdcheng/gd/manual_files/annotation.NH269.gff	annotation	NH269	ASM_NH269	ANN_NH269			
/home/labuser/rdcheng/gd/manual_files/annotation.NH270.gff	annotation	NH270	ASM_NH270	ANN_NH270			
/home/labuser/rdcheng/gd/manual_files/annotation.NH271.gff	annotation	NH271	ASM_NH271	ANN_NH271			
/home/labuser/rdcheng/gd/manual_files/annotation.NH272.gff	annotation	NH272	ASM_NH272	ANN_NH272			
/home/labuser/rdcheng/gd/manual_files/annotation.NH273.gff	annotation	NH273	ASM_NH273	ANN_NH273			
/home/labuser/rdcheng/gd/manual_files/annotation.NH274.gff	annotation	NH274	ASM_NH274	ANN_NH274			
/home/labuser/rdcheng/gd/manual_files/annotation.NH275.gff	annotation	NH275	ASM_NH275	ANN_NH275			
/home/labuser/rdcheng/gd/manual_files/annotation.NH277.gff	annotation	NH277	ASM_NH277	ANN_NH277			
/home/labuser/rdcheng/gd/manual_files/annotation.NH278.gff	annotation	NH278	ASM_NH278	ANN_NH278			
/home/labuser/rdcheng/gd/manual_files/annotation.NH279.gff	annotation	NH279	ASM_NH279	ANN_NH279			
/home/labuser/rdcheng/gd/manual_files/annotation.NH280.gff	annotation	NH280	ASM_NH280	ANN_NH280			
/home/labuser/rdcheng/gd/manual_files/annotation.NH281.gff	annotation	NH281	ASM_NH281	ANN_NH281			
/home/labuser/rdcheng/gd/manual_files/annotation.NH282.gff	annotation	NH282	ASM_NH282	ANN_NH282			
